full_name,census_tract,associates,bachelors,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,museums,pharmacies,population,poverty,self_income,score
"Census Tract 7260, Ocean County, New Jersey",7260.0,-1.064706241146056,-0.7618005682164749,-1.5196711067171307,-0.6965859124132229,-0.6260428874353187,0.0821972117533182,-0.34891075240015734,-1.4911496671833027,0.43603234134360375,1.189331771687562,0.5799209318526893,-1.5196711067171307,-0.7366740211654758,-0.7969900039872047,13.780258985082858
"Census Tract 7270.01, Ocean County, New Jersey",7270.01,-0.7659952410706735,-0.5410961538573714,-1.298005034706782,0.45550456644645737,-0.012913615034367054,-0.15800810728106288,-0.5721786115269833,-1.2694454860374564,2.118896763103242,1.189331771687562,0.28368426536516833,-1.298005034706782,-0.6336134930486882,-0.7246272528751345,17.798395798884066
"Census Tract 7270.02, Ocean County, New Jersey",7270.02,-1.1841906411762089,-0.9221235861943142,-1.7504614480354115,0.9163407579903295,-0.4880888011451045,-0.051250187710226845,-0.34891075240015734,-1.72197968629399,0.9293425983103996,1.189331771687562,-0.3087890676098737,-1.7504614480354115,-0.8123919601900543,-1.0244157931965683,11.70067161110137
"Census Tract 7280, Ocean County, New Jersey",7280.0,1.0006669593751594,0.4312525395926409,0.5289957137756089,1.415579965496191,0.15569693487589462,-0.07793966760293586,2.4196107007724845,0.5578693629224962,0.933192288164098,1.189331771687562,0.28368426536516833,0.5289957137756089,0.9143977047871409,0.030012865865026255,38.21175131013147
"Census Tract 7290, Ocean County, New Jersey",7290.0,-0.9452218411159029,-0.8888097123287891,-1.2797564960909178,-0.6005783725082495,-0.7180122782954613,0.5626078498220803,-0.09587384538975462,-1.2511938101077742,-0.42519827449809333,1.189331771687562,-0.3087890676098737,-1.2797564960909178,-0.40014984772290424,-0.6729395735093701,15.23051569737384
"Census Tract 73, Essex County, New Jersey",73.0,-1.0903100411525173,-0.5848206133058731,0.7930628019816419,-0.6965859124132229,0.1863533984959422,-0.6917977051352431,-0.5721786115269833,0.821981849904957,-0.26901085757661064,-0.1256413317509367,-0.3087890676098737,0.7930628019816419,1.2614382586497928,1.2188294912776083,35.0931656143462
"Census Tract 73, Hudson County, New Jersey",73.0,-1.5341092412645139,0.2376156477492766,-1.3065925822907178,-0.6965859124132229,-0.05889831046443842,0.6426762895002074,1.7498071233920065,-1.2780345100043657,1.2725149509829532,-0.7100738221680473,3.2460509302403784,-1.3065925822907178,-0.8818000709625847,-0.6419269658899114,18.565940641556637
"Census Tract 73.01, Middlesex County, New Jersey",73.01,-0.5696994410211366,-0.755554216866689,-0.7167354076191117,-0.6965859124132229,-0.7180122782954613,0.4558499302512443,-0.5721786115269833,-0.6934440662566018,-0.16616914291352164,-0.417857576959492,-0.6050257340973947,-0.7167354076191117,-0.7513969537535883,-0.2904507462027132,19.28800819288487
"Census Tract 73.03, Middlesex County, New Jersey",73.03,-0.6550454410426744,-1.0970214239883207,-1.4069595446779704,-0.4085632926983028,-0.44210410571503317,-0.23807654695918992,-0.5721786115269833,-1.378418727617618,-0.2261143134925414,-0.417857576959492,-0.6050257340973947,-1.4069595446779704,-0.7766362667617811,-1.2001539030401673,11.755026232433071
"Census Tract 73.04, Middlesex County, New Jersey",73.04,0.744628959310546,1.1329260078852623,1.2820162925419998,-0.005331625097414728,1.7958177385484402,-0.6917977051352431,0.14227853767885973,1.311019402020855,0.01641614729046524,-0.417857576959492,-0.6050257340973947,1.2820162925419998,-0.20454517190940952,0.40216415729853017,41.18253071360889
