full_name,census_tract,associates,bachelors,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,museums,pharmacies,population,poverty,self_income,score
"Census Tract 1, Atlantic County, New Jersey",1.0,-0.7693797779312137,-1.2626467067574714,-1.1585112586939639,-0.7305629598094385,-0.7035899115102735,-0.44041688787591343,0.08989540909911177,-1.1310702432123703,-0.6164934361268698,0.3126830360618962,-0.3087890676098737,-1.1585112586939639,0.7049190152180138,-0.9936489216704957,15.594703976447757
"Census Tract 1, Essex County, New Jersey",1.0,-0.22613054300745605,-0.19379545274160628,1.012702157778981,0.9506263786699448,-0.7035899115102735,-0.6620949980698246,-0.4322091736328799,1.0414806443239688,-0.48700940906307477,-0.1256413317509367,1.7648675978027732,1.012702157778981,1.6419781654273755,-0.3389081237280831,39.68741215057305
"Census Tract 1, Hudson County, New Jersey",1.0,0.4637097553084267,0.28053411982366716,1.4582606113222887,1.570011924425507,0.5797398268434529,-0.35728759655319675,1.5794290715992056,1.4868671717062623,-0.37053573878559404,-0.7100738221680473,0.5799209318526893,1.4582606113222887,0.3478458148078385,1.010865213568583,45.467167090626816
"Census Tract 1, Mercer County, New Jersey",1.0,-1.1746609531917949,-0.897777804784184,-0.6482135426700044,-0.46511201162848326,-0.2910910670394329,-0.6620949980698246,-0.6011253621638184,-0.6187941640986703,-1.5005781567968963,1.3354398942918397,-0.3087890676098737,-0.6482135426700044,0.8886156327700693,-1.1245970812589783,20.144497789416917
"Census Tract 1, Middlesex County, New Jersey",1.0,1.420863169221714,1.4159202912581905,1.6160285619053891,-0.7305629598094385,0.5033511519414454,-0.6620949980698246,0.27416761476922646,1.6445742448941316,0.007384148816869931,-0.417857576959492,0.28368426536516833,1.6160285619053891,-0.7667179321372172,0.9202087953919412,46.31940492804449
"Census Tract 10, Bergen County, New Jersey",10.0,1.2656491021006404,2.2744353547247487,1.222152712863442,-0.3545074498864186,-0.7035899115102735,0.6679736630936423,-0.6011253621638184,1.1828731926993001,2.0438147562747373,0.16657491345761857,-0.3087890676098737,1.222152712863442,-0.3250204472367692,1.2526156620396276,45.34604488899416
"Census Tract 10, Essex County, New Jersey",10.0,-1.2695139942102287,-1.0029459000588374,-0.5519206900727327,-0.3545074498864186,-0.45914615182384944,-0.44041688787591343,-0.21722493368441276,-0.8423031540304438,-0.676588893663655,-0.1256413317509367,1.7648675978027732,-0.5519206900727327,1.0785042711384862,-1.0440135984352967,19.914377219439473
"Census Tract 10, Hudson County, New Jersey",10.0,-0.96770886369703,-0.5715420806668919,-1.3053986609609884,-0.19966106344752801,-0.7035899115102735,-0.6620949980698246,0.2280995633516978,-1.275725696550209,-0.054569931117960234,-0.7100738221680473,-0.3087890676098737,-1.3053986609609884,-0.08146762845988666,-0.5705856368461676,14.642419784972258
"Census Tract 10, Mercer County, New Jersey",10.0,-0.4934436586048606,-1.11455285830949,-0.8212142608956111,-0.7305629598094385,-0.7035899115102735,-0.10789972258504672,0.4123717690218125,-0.8994039908743275,-1.3320630593741583,1.3354398942918397,-1.1974990670724366,-0.8212142608956111,1.0805682780772734,-0.7418255378464909,18.3857899047913
"Census Tract 10.01, Middlesex County, New Jersey",10.01,-0.18301552436271337,-0.37622990372824994,-0.9893187323789837,-0.1332983264022892,-0.7035899115102735,-0.30186806900471896,-0.6011253621638184,-0.9597677326807189,0.09721756472237367,-0.417857576959492,2.653577597265336,-0.9893187323789837,-0.9607345843832084,-0.4698562833165656,20.527769382924134
