full_name,census_tract,associates,bachelors,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,museums,pharmacies,population,poverty,self_income,score
"Census Tract 1, Atlantic County, New Jersey",1.0,-1.211784042340811,-1.2531583107352162,-1.2260624614140594,-0.6371870339487884,-0.4760669476330797,-0.5914625791898674,0.11860053833377705,-1.1987254776062795,-0.9452359309559452,0.31293301994916634,-0.3087890676098737,-1.2260624614140594,0.9017902899893818,-1.0385991874946399,13.270965120228977
"Census Tract 1, Essex County, New Jersey",1.0,0.709788531872713,-0.5203348602370969,1.3112034706455824,1.0099524110025637,0.5003312439980746,-0.6848507949245236,-0.5157253043701696,1.3401128822393784,-0.5406580617422483,-0.12512953275008518,1.7648675978027732,1.3112034706455824,1.532821416295145,-0.37190478127016996,41.34298726825874
"Census Tract 1, Hudson County, New Jersey",1.0,0.017032754044661372,0.8753232842508946,0.9925700745264645,-0.008896730204458168,0.04856491652694351,-0.6848507949245236,-0.5157253043701696,1.0212820184448073,0.028898235946293538,-0.7092129363490872,0.5799209318526893,0.9925700745264645,0.15562365993660213,-0.42165809516751845,36.7161297529194
"Census Tract 1, Mercer County, New Jersey",1.0,-0.7334526719357278,-1.1152392905571995,-0.6150802422563572,-0.7220911290493736,-0.4760669476330797,-0.6848507949245236,-0.08384387955046124,-0.5873646125187099,-1.2416894762768975,1.33507897624742,-0.3087890676098737,-0.6150802422563572,1.0833501228212155,-1.3669710592171398,19.219266123297885
"Census Tract 1, Middlesex County, New Jersey",1.0,2.466419254222415,0.7806326136809129,1.719418983182028,-0.3824747486470329,3.6335493216204355,-0.428033201654219,-0.0298587014479977,1.7485813794576754,-0.07211932487368848,-0.4171712345495862,0.28368426536516833,1.719418983182028,0.07591446503482152,1.1306452984297546,47.58979451379922
"Census Tract 10, Bergen County, New Jersey",10.0,0.28918680961996734,2.3986079847245136,1.252197286179079,-0.24662819648609663,1.9867881924514736,-0.45138025558788303,0.3885264288460948,1.2284684046816834,1.8852862757386264,0.16691216904941583,-0.3087890676098737,1.252197286179079,-0.7566037928282204,0.5336055316615727,42.64022941989967
"Census Tract 10, Essex County, New Jersey",10.0,-0.6179933756310526,-0.9464428778020146,-0.4187505739405371,-0.7220911290493736,-0.6946635576997561,-0.6848507949245236,-0.12433276312730891,-0.6635834385436746,-0.8594471481490258,-0.12512953275008518,1.7648675978027732,-0.4187505739405371,1.2250553582021588,-1.2674644314224428,20.03036555522249
"Census Tract 10, Hudson County, New Jersey",10.0,-1.0385950978837981,-0.4606385679212388,-1.3215451962780376,-0.5522829388482032,-0.5926518063353071,-0.6148096331235314,0.10510424380816116,-1.2942673862854606,0.11824040028959422,-0.7092129363490872,-0.3087890676098737,-1.3215451962780376,-0.4488377347352342,-1.1480564780688065,12.339726567138657
"Census Tract 10, Mercer County, New Jersey",10.0,-0.8571590608335942,-1.2490413250582606,-0.9149389433179512,-0.7220911290493736,0.7917933907536431,-0.6848507949245236,0.6989412029352602,-0.9883185775937006,-1.2584411320912663,1.33507897624742,-1.1974990670724366,-0.9149389433179512,1.1209905759692784,-1.396823047555549,15.390625498579096
"Census Tract 10.01, Middlesex County, New Jersey",10.01,-0.9148887089859318,-0.3721233758666907,-1.0104216781819293,-0.6541678529689054,-0.6946635576997561,1.6965487063092108,-0.5157253043701696,-0.982951054634196,0.06849305878025634,-0.4171712345495862,2.653577597265336,-1.0104216781819293,-0.8872383066950276,-0.6107206879774427,19.09062710372438
"Census Tract 10.02, Middlesex County, New Jersey",10.02,-0.07368526448044062,1.1182254391912825,1.6684590965973205,-0.025877549224575202,2.788309096029287,0.692625387161656,0.725933791986492,1.5805779108251827,-0.026940616768269386,-0.4171712345495862,2.653577597265336,1.6684590965973205,-0.7411047827084298,-0.09328622344501841,45.25692765253048
"Census Tract 100, Essex County, New Jersey",100.0,0.5201054022293179,-0.7179501727309717,-0.7867345970680031,-0.3994555676671499,0.09228423854027878,1.6498545984418826,-0.5157253043701696,-0.7811321913568244,-0.49294122396798545,-0.12512953275008518,0.28368426536516833,-0.7867345970680031,-0.6193268460529316,-0.8395859319052459,19.85549480271418
"Census Tract 101, Bergen County, New Jersey",101.0,0.19846879109486534,1.1738047458301848,0.780684230305839,-0.7220911290493736,-0.6946635576997561,0.17899020062104667,-0.5157253043701696,0.8092648615443772,0.15174371191833197,0.16691216904941583,-0.012552401122352683,0.780684230305839,-0.4089831372843439,0.752520112809906,36.387071435790205
"Census Tract 101, Essex County, New Jersey",101.0,-0.5190282645127595,-0.8455767287165993,-0.9026012865658641,-0.1787049204056285,-0.6946635576997561,0.015560823085398235,-0.5157253043701696,-0.8750638431481543,-0.6467518818999178,-0.12512953275008518,0.28368426536516833,-0.9026012865658641,-0.3469870968051812,-1.1779084664072157,16.791106940229053
"Census Tract 101, Hudson County, New Jersey",101.0,0.37165773555187825,0.8712062985739388,1.340706562878834,0.2288347360771803,0.3546001706202904,-0.07782739264925802,0.24006718906432004,1.3696342585166534,-0.11069889584011378,-0.7092129363490872,1.7648675978027732,1.340706562878834,0.8420083938130464,-0.5808686996390336,41.85491132586816
"Census Tract 101, Hunterdon County, New Jersey",101.0,-0.21388583856468915,1.5278655140483772,0.7522539777901601,0.33071965019788246,-0.6946635576997561,1.1128723579676092,-0.5157253043701696,0.7808169898590029,1.6908655431051938,-1.0012546381485883,0.28368426536516833,0.7522539777901601,-0.8761675851808914,2.3446261575250578,39.21336578381686
"Census Tract 101.01, Atlantic County, New Jersey",101.01,0.22321006887443862,-0.5985575880992556,-0.6832055643222291,-0.16172410138551147,-0.6946635576997561,0.5525430635596716,0.18608201096185648,-0.6555321541044178,-0.017803349960431817,0.31293301994916634,-0.9012624005849157,-0.6832055643222291,-0.5639732384822507,-0.3122008045933518,20.67078838149969
"Census Tract 101.01, Cumberland County, New Jersey",101.01,-0.7746881349016833,-1.0555429982413413,-0.9599982114560083,0.059026545876009966,-0.6946635576997561,-0.6848507949245236,-0.232303119332236,-1.0167664492790747,-0.9315300307441888,-0.12512953275008518,-0.6050257340973947,-0.9599982114560083,-0.7654603700395295,-1.0684511758330488,14.019144125777494
"Census Tract 101.02, Atlantic County, New Jersey",101.02,-0.568510820071906,-0.7220671584079275,-1.402544594954783,-0.008896730204458168,-0.2720434449041818,1.2763017355032578,0.22657089453870416,-1.3785374967496822,0.7370364135537052,0.31293301994916634,-0.9012624005849157,-1.402544594954783,-0.5263327853341876,-1.1480564780688065,13.796341452512987
"Census Tract 101.03, Cumberland County, New Jersey",101.03,0.20671588368805643,-1.2613922820891277,0.34242920567735546,-0.7220911290493736,-0.6946635576997561,-0.6848507949245236,-0.5157253043701696,-2.3484488955321567,-1.7219036096221385,-0.12512953275008518,-0.012552401122352683,0.34242920567735546,-0.9979455218363896,-1.496329675350246,3.853879535066064
"Census Tract 101.04, Atlantic County, New Jersey",101.04,-0.22213293115788024,-0.9361504136096253,-1.6160396987517676,-0.5013404817878521,-0.6072249136730855,-0.17121560838391428,-0.21880682480662011,-1.588944396762261,0.12687004116366304,0.31293301994916634,-0.9012624005849157,-1.6160396987517676,-0.871739296575237,-0.6405726763158519,10.74296749992755
"Census Tract 101.05, Atlantic County, New Jersey",101.05,-0.6179933756310526,-0.27743270529670894,-0.9889648838304735,-0.3994555676671499,-0.6946635576997561,-0.6848507949245236,-0.40775494816524255,-0.9614809627961778,-0.17262925975990176,0.31293301994916634,-0.9012624005849157,-0.9889648838304735,-0.076861491860258,-0.3520034557112306,16.817032634216037
"Census Tract 102, Atlantic County, New Jersey",102.0,2.0375704393764784,0.22278105445341187,0.7715650927064703,-0.7220911290493736,-0.6946635576997561,0.669278333227992,-0.5157253043701696,0.7266050079680069,-0.6665492933168993,0.31293301994916634,0.28368426536516833,0.7715650927064703,-0.7676745143423567,-0.7301286413310791,34.44052012834289
"Census Tract 102, Bergen County, New Jersey",102.0,-0.5437695422923328,0.2145470830995004,0.01574951167644174,-0.5353021198280862,-0.6946635576997561,-0.28795087805223457,0.024126476654465847,0.04385608751902665,0.08676759239593149,0.16691216904941583,-0.012552401122352683,0.01574951167644174,-0.47319332206633385,0.14552968326225438,27.46803010443265
"Census Tract 102, Cumberland County, New Jersey",102.0,-0.09842654226001389,-0.8517522072320328,0.3209724113258997,-0.1787049204056285,-0.3886283036064092,-0.6848507949245236,0.19957830548747238,0.34926814391483624,-1.0513297511136148,-0.12512953275008518,-0.6050257340973947,0.3209724113258997,0.977071196285508,-0.7798819552284276,28.009535714607797
