full_name,census_tract,poverty,bachelors,associates,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,population,self_income,museums,pharmacies,score
"Census Tract 1824, Passaic County, New Jersey",1824.0,1109,257,175,4927,0,0,0,15,4927,271000.0,4927,40,15,5,31.12690769230769
"Census Tract 1825, Passaic County, New Jersey",1825.0,1285,768,329,9299,40,0,27,35,9072,199100.0,9299,116,15,5,25.04241538461539
"Census Tract 1826, Passaic County, New Jersey",1826.0,735,334,247,4961,29,107,30,7,4961,273100.0,4961,7,15,4,31.348830769230773
"Census Tract 1827, Passaic County, New Jersey",1827.0,1236,280,220,7059,16,0,0,7,7043,249400.0,7059,118,15,7,29.597723076923078
"Census Tract 1828, Passaic County, New Jersey",1828.0,1049,93,131,3790,0,0,0,0,3790,275000.0,3790,58,15,5,31.120676923076932
"Census Tract 1829, Passaic County, New Jersey",1829.0,912,89,80,2279,0,0,0,0,2279,183300.0,2279,0,15,5,20.672246153846157
"Census Tract 183, Essex County, New Jersey",183.0,1216,452,283,5089,0,0,0,13,5089,142800.0,5089,78,18,7,17.44635384615385
"Census Tract 183.01, Hudson County, New Jersey",183.01,31,1041,0,2375,12,20,0,242,2375,1078700.0,2375,90,14,7,117.21347692307691
"Census Tract 183.02, Hudson County, New Jersey",183.02,140,1713,35,3726,0,62,39,245,3726,836800.0,3726,167,14,1,91.78583076923078
"Census Tract 1830, Passaic County, New Jersey",1830.0,2438,269,158,7135,0,68,0,156,7135,269100.0,7135,155,15,13,31.888876923076918
"Census Tract 1831.01, Passaic County, New Jersey",1831.01,519,206,92,3038,0,7,0,6,3038,290800.0,3038,127,15,5,32.52927692307693
"Census Tract 1831.02, Passaic County, New Jersey",1831.02,1261,202,75,4831,65,0,0,44,4831,202400.0,4831,83,15,7,23.714800000000004
"Census Tract 1832, Passaic County, New Jersey",1832.0,1074,220,73,3105,0,38,0,0,3105,352900.0,3105,29,15,2,39.275584615384616
"Census Tract 184, Essex County, New Jersey",184.0,379,112,117,1781,0,13,0,0,1781,219600.0,1781,65,18,3,24.375215384615387
"Census Tract 184, Hudson County, New Jersey",184.0,753,1993,128,5483,62,135,47,189,5483,607300.0,5483,281,14,7,67.85072307692309
"Census Tract 185, Hudson County, New Jersey",185.0,472,2889,163,6465,52,281,62,132,6465,604700.0,6465,213,14,2,68.01916923076925
"Census Tract 186, Essex County, New Jersey",186.0,854,190,30,3633,0,0,0,52,3461,228700.0,3633,143,18,2,26.056646153846152
"Census Tract 186, Hudson County, New Jersey",186.0,142,874,68,2492,21,67,37,81,2492,628500.0,2492,109,14,1,68.76930769230769
"Census Tract 187, Essex County, New Jersey",187.0,1506,514,303,4975,0,17,0,83,4975,188800.0,4975,95,18,5,22.413507692307697
"Census Tract 187.01, Hudson County, New Jersey",187.01,115,533,37,2775,16,109,0,93,2775,764200.0,2775,42,14,3,83.40636923076924
"Census Tract 187.02, Hudson County, New Jersey",187.02,645,1718,56,4451,38,105,18,353,4451,629500.0,4451,237,14,4,69.80478461538463
"Census Tract 188, Essex County, New Jersey",188.0,787,945,195,4697,0,41,30,25,4501,287300.0,4697,123,18,4,32.87201538461539
"Census Tract 188, Hudson County, New Jersey",188.0,234,1523,44,3271,7,87,43,143,3271,515400.0,3271,191,14,2,56.997015384615395
"Census Tract 189, Essex County, New Jersey",189.0,909,308,213,3708,0,17,13,0,3708,210800.0,3708,34,18,4,24.204323076923078
"Census Tract 189, Hudson County, New Jersey",189.0,384,1335,88,3829,14,73,75,62,3829,576400.0,3829,119,14,5,63.7354153846154
"Census Tract 19, Atlantic County, New Jersey",19.0,586,50,29,1663,0,75,0,2,1663,281800.0,1663,4,21,4,31.019446153846157
"Census Tract 19, Essex County, New Jersey",19.0,865,55,73,1994,0,34,5,16,1994,171400.0,1994,5,18,11,19.283507692307698
"Census Tract 19, Hudson County, New Jersey",19.0,359,466,37,1299,0,13,7,43,1299,375900.0,1299,19,14,1,41.06758461538462
"Census Tract 19, Mercer County, New Jersey",19.0,943,25,10,1635,13,0,6,10,1635,79000.0,1635,27,28,4,9.20503076923077
"Census Tract 19.01, Middlesex County, New Jersey",19.01,136,1040,264,5038,103,121,0,80,4417,312700.0,5038,90,16,14,35.621753846153844
"Census Tract 19.02, Middlesex County, New Jersey",19.02,71,325,217,2043,6,62,34,91,2022,301000.0,2043,61,16,1,33.25564615384616
"Census Tract 19.03, Middlesex County, New Jersey",19.03,213,662,122,3142,8,28,27,0,3142,271700.0,3142,52,16,7,30.534538461538464
"Census Tract 190, Essex County, New Jersey",190.0,287,1053,82,4418,43,0,70,0,4418,681900.0,4418,285,18,7,75.28763076923077
"Census Tract 190, Hudson County, New Jersey",190.0,1324,1199,142,4924,0,129,37,161,4924,533800.0,4924,129,14,4,59.63275384615386
"Census Tract 191, Essex County, New Jersey",191.0,251,938,146,3680,22,20,76,0,3680,485300.0,3680,206,18,3,53.822107692307696
"Census Tract 191, Hudson County, New Jersey",191.0,381,1596,52,3457,10,144,11,364,3457,586200.0,3457,110,14,1,64.70987692307693
"Census Tract 191.02, Bergen County, New Jersey",191.02,349,977,150,3326,21,12,0,185,3319,242000.0,3326,113,20,6,27.493446153846158
"Census Tract 191.03, Bergen County, New Jersey",191.03,253,1095,234,4003,33,0,42,175,4003,115200.0,4003,189,20,1,14.121276923076923
"Census Tract 191.04, Bergen County, New Jersey",191.04,617,1055,185,4030,0,35,0,94,4030,277200.0,4030,143,20,3,31.583015384615393
"Census Tract 192, Essex County, New Jersey",192.0,771,505,26,4783,0,163,18,116,4783,425200.0,4783,202,18,7,47.72098461538462
"Census Tract 192, Hudson County, New Jersey",192.0,82,1905,123,4159,0,154,69,170,4159,579300.0,4159,101,14,3,64.23073846153848
"Census Tract 192.02, Bergen County, New Jersey",192.02,310,452,69,1772,0,25,12,34,1760,380000.0,1772,66,20,3,41.68556923076924
"Census Tract 192.03, Bergen County, New Jersey",192.03,332,758,68,3095,10,0,104,34,3095,189700.0,3095,198,20,7,21.75026153846154
"Census Tract 192.04, Bergen County, New Jersey",192.04,424,1190,220,3600,10,0,42,0,3600,253700.0,3600,132,20,2,28.897846153846153
"Census Tract 193, Essex County, New Jersey",193.0,371,877,52,3401,38,63,84,86,3401,437900.0,3401,167,18,6,48.607061538461544
"Census Tract 193, Hudson County, New Jersey",193.0,211,1104,8,2802,16,94,0,262,2802,526500.0,2802,94,14,1,57.934261538461556
"Census Tract 193.03, Bergen County, New Jersey",193.03,739,1690,270,5378,0,90,0,120,5378,456700.0,5378,182,20,7,51.52986153846155
"Census Tract 193.04, Bergen County, New Jersey",193.04,343,387,122,2672,0,22,51,11,2672,599900.0,2672,68,20,7,65.69044615384617
"Census Tract 193.05, Bergen County, New Jersey",193.05,387,2012,200,6614,86,0,0,15,6614,390600.0,6614,423,20,2,44.90593846153847
"Census Tract 193.06, Bergen County, New Jersey",193.06,127,665,89,2117,0,11,0,29,2117,759500.0,2117,82,20,6,82.69713846153847
"Census Tract 194, Essex County, New Jersey",194.0,41,673,34,3272,89,0,141,28,3272,644700.0,3272,174,18,6,70.7635230769231
"Census Tract 194, Hudson County, New Jersey",194.0,510,1182,43,2927,0,285,0,225,2927,597000.0,2927,160,14,1,65.64613846153848
"Census Tract 195, Essex County, New Jersey",195.0,54,1154,20,4096,75,64,76,92,4096,556500.0,4096,213,18,7,61.64309230769232
"Census Tract 196, Essex County, New Jersey",196.0,483,1086,228,5553,18,27,168,21,5553,351200.0,5553,157,18,4,40.09801538461539
"Census Tract 1964.01, Passaic County, New Jersey",1964.01,160,474,154,3960,0,24,10,0,3960,301700.0,3960,132,15,6,34.04407692307692
"Census Tract 1964.02, Passaic County, New Jersey",1964.02,529,1105,238,7203,120,85,0,0,7203,289700.0,7203,203,15,3,34.07812307692308
"Census Tract 197, Essex County, New Jersey",197.0,589,866,256,6181,31,28,47,53,6181,282200.0,6181,332,18,5,32.91249230769231
"Census Tract 198, Essex County, New Jersey",198.0,140,628,16,2668,0,0,37,0,2668,500700.0,2668,154,18,3,55.02424615384616
"Census Tract 198, Hudson County, New Jersey",198.0,383,803,218,6371,0,0,0,50,6371,477000.0,6371,207,14,2,53.880630769230784
"Census Tract 199, Essex County, New Jersey",199.0,79,720,62,2644,41,0,33,37,2644,698300.0,2644,166,18,2,76.3181076923077
"Census Tract 199, Hudson County, New Jersey",199.0,224,1229,319,4856,13,29,33,35,4856,344100.0,4856,208,14,5,39.10015384615385
"Census Tract 2, Atlantic County, New Jersey",2.0,421,388,159,3065,0,7,52,14,3065,230800.0,3065,117,21,4,26.10676923076924
"Census Tract 2, Essex County, New Jersey",2.0,771,170,60,3217,0,8,0,40,3217,325800.0,3217,58,18,11,36.36295384615385
"Census Tract 2, Hudson County, New Jersey",2.0,1035,835,311,5749,18,10,16,80,5749,300800.0,5749,82,14,5,34.74646153846154
"Census Tract 2, Mercer County, New Jersey",2.0,872,129,45,3796,14,51,0,0,3735,89900.0,3796,59,28,4,11.158476923076925
"Census Tract 2, Middlesex County, New Jersey",2.0,184,520,319,5652,253,52,62,12,5652,280500.0,5652,105,16,2,32.40903076923077
"Census Tract 20, Essex County, New Jersey",20.0,680,242,94,4518,0,19,12,166,4518,198400.0,4518,97,18,1,23.129184615384617
"Census Tract 20, Hudson County, New Jersey",20.0,1317,1022,143,3956,11,22,13,199,3956,366400.0,3956,123,14,16,41.22809230769231
"Census Tract 20, Mercer County, New Jersey",20.0,227,40,29,1142,0,33,0,0,1142,80500.0,1142,0,28,4,9.11343076923077
"Census Tract 20, Middlesex County, New Jersey",20.0,84,992,156,3841,69,41,0,107,3841,365100.0,3841,111,16,14,40.907353846153846
"Census Tract 200, Essex County, New Jersey",200.0,142,1170,21,5826,73,14,81,0,5826,1534600.0,5826,341,18,2,167.6261076923077
"Census Tract 200, Hudson County, New Jersey",200.0,638,994,239,5650,11,62,0,59,5249,400600.0,5650,105,14,6,45.37456923076923
"Census Tract 201, Bergen County, New Jersey",201.0,38,1090,162,4152,0,67,12,73,4152,786400.0,4152,257,20,5,86.4338307692308
"Census Tract 201, Cumberland County, New Jersey",201.0,383,28,38,1109,0,72,0,0,1109,66700.0,1109,14,18,6,7.636923076923077
"Census Tract 201, Essex County, New Jersey",201.0,71,1057,70,4593,47,28,118,45,4593,1418300.0,4593,296,18,3,154.6402461538462
"Census Tract 201, Hudson County, New Jersey",201.0,178,491,177,1860,0,177,0,127,1860,0.0,1860,17,14,5,0.8047538461538462
"Census Tract 201, Salem County, New Jersey",201.0,162,217,128,1830,5,0,11,5,1830,212100.0,1830,90,4,6,23.584861538461542
"Census Tract 201.01, Cape May County, New Jersey",201.01,642,601,247,3964,42,82,37,7,3964,487700.0,3964,251,18,7,54.20170769230768
"Census Tract 201.02, Cape May County, New Jersey",201.02,272,409,133,2377,32,70,55,38,2377,557700.0,2377,89,18,6,61.05098461538463
"Census Tract 202, Bergen County, New Jersey",202.0,256,1807,134,6658,80,0,78,13,6658,1023600.0,6658,417,20,5,113.03767692307692
"Census Tract 202, Cumberland County, New Jersey",202.0,1136,55,132,3126,0,33,0,0,2888,87200.0,3126,18,18,6,10.620061538461542
"Census Tract 202, Essex County, New Jersey",202.0,7,1234,98,5183,82,6,20,0,5183,726300.0,5183,257,18,5,80.33238461538464
"Census Tract 202, Salem County, New Jersey",202.0,344,40,55,1956,17,9,13,0,1956,116700.0,1956,38,4,2,13.324246153846158
"Census Tract 202.01, Cape May County, New Jersey",202.01,48,463,47,1428,19,15,0,4,1428,732000.0,1428,89,18,1,79.44724615384617
"Census Tract 202.03, Cape May County, New Jersey",202.03,98,604,137,1992,22,38,30,0,1890,673100.0,1992,82,18,6,73.33033846153847
"Census Tract 202.05, Cape May County, New Jersey",202.05,21,265,41,866,7,17,0,0,866,542000.0,866,51,18,4,58.74175384615385
"Census Tract 202.06, Cape May County, New Jersey",202.06,52,230,52,803,10,0,30,0,803,494900.0,803,34,18,7,53.643338461538455
"Census Tract 203, Cumberland County, New Jersey",203.0,2241,3,73,6674,6,79,6,8,6674,100200.0,6674,148,18,6,13.452107692307697
"Census Tract 203, Essex County, New Jersey",203.0,330,1028,201,4614,14,27,34,78,4614,826100.0,4614,182,18,1,90.88083076923078
"Census Tract 203, Salem County, New Jersey",203.0,1123,62,70,3029,0,38,6,92,3029,105800.0,3029,42,4,1,12.626676923076927
"Census Tract 203.01, Cape May County, New Jersey",203.01,22,829,229,4383,57,19,13,0,4383,291100.0,4383,219,18,6,33.12996923076923
"Census Tract 203.02, Cape May County, New Jersey",203.02,258,973,268,4565,129,0,90,0,4565,326000.0,4565,186,18,6,37.00576923076924
"Census Tract 2036, Passaic County, New Jersey",2036.0,1196,491,201,5919,0,0,0,0,5896,249800.0,5919,102,15,1,29.255969230769228
"Census Tract 204, Cape May County, New Jersey",204.0,139,469,168,3150,22,30,32,0,3150,296100.0,3150,120,18,1,33.153769230769235
"Census Tract 204, Cumberland County, New Jersey",204.0,637,91,158,3303,32,0,0,0,3303,124200.0,3303,53,18,6,14.668815384615387
"Census Tract 204, Essex County, New Jersey",204.0,92,1343,84,4923,132,0,11,0,4923,576100.0,4923,281,18,1,64.0972
"Census Tract 204, Salem County, New Jersey",204.0,531,134,163,2950,0,18,0,113,2794,172700.0,2950,26,4,5,19.73647692307693
"Census Tract 205, Cape May County, New Jersey",205.0,802,76,48,2690,55,15,3,33,2681,171200.0,2690,58,18,5,19.51646153846154
"Census Tract 205, Essex County, New Jersey",205.0,66,2009,96,7995,109,0,99,29,7995,630000.0,7995,418,18,1,71.13195384615385
"Census Tract 205, Salem County, New Jersey",205.0,147,248,283,2493,53,0,0,0,2429,169100.0,2493,23,4,2,19.19029230769231
"Census Tract 205.02, Cumberland County, New Jersey",205.02,0,11,37,1767,0,0,0,0,0,0.0,1767,0,18,7,0.36272307692307687
"Census Tract 205.03, Cumberland County, New Jersey",205.03,1510,35,126,5203,0,7,5,15,3424,89300.0,5203,20,18,6,11.380507692307694
"Census Tract 206, Cape May County, New Jersey",206.0,168,230,138,2218,0,70,11,0,2195,238300.0,2218,101,18,2,26.552415384615383
"Census Tract 206, Cumberland County, New Jersey",206.0,528,251,229,4027,51,0,8,0,4027,116000.0,4027,51,18,6,14.066861538461543
"Census Tract 206, Essex County, New Jersey",206.0,21,1075,139,4683,58,15,33,7,4611,629900.0,4683,276,18,6,69.75147692307695
"Census Tract 206, Salem County, New Jersey",206.0,334,165,176,2419,13,0,0,6,2265,137000.0,2419,50,4,7,15.689215384615387
"Census Tract 207, Cape May County, New Jersey",207.0,653,523,219,4124,35,0,21,0,4023,275700.0,4124,199,18,4,31.376400000000004
"Census Tract 207, Essex County, New Jersey",207.0,108,1061,136,4271,0,0,45,0,4271,466400.0,4271,143,18,7,51.97686153846155
"Census Tract 207, Salem County, New Jersey",207.0,519,655,186,4098,87,92,41,0,4022,269800.0,4098,163,4,7,30.73563076923077
"Census Tract 208, Cape May County, New Jersey",208.0,107,396,150,1905,62,4,32,15,1905,640700.0,1905,91,18,5,69.80075384615387
"Census Tract 208, Essex County, New Jersey",208.0,347,2079,361,7819,85,0,85,14,7608,597400.0,7819,414,18,2,67.60393846153848
"Census Tract 208, Salem County, New Jersey",208.0,377,660,185,3548,29,79,16,52,3548,225400.0,3548,129,4,2,25.744892307692307
"Census Tract 209, Salem County, New Jersey",209.0,231,394,247,3428,10,127,32,47,3370,235500.0,3428,156,4,4,26.74361538461538
"Census Tract 209.01, Cape May County, New Jersey",209.01,51,259,34,925,10,0,41,7,925,1190900.0,925,75,18,6,128.65376923076926
"Census Tract 209.01, Essex County, New Jersey",209.01,30,604,48,2164,13,3,4,7,2164,832400.0,2164,138,18,2,90.55203076923078
"Census Tract 209.02, Cape May County, New Jersey",209.02,62,413,58,1421,19,3,90,16,1421,1060800.0,1421,77,18,5,114.85190769230768
"Census Tract 209.02, Essex County, New Jersey",209.02,228,1455,206,5875,18,16,0,0,5875,477200.0,5875,313,18,6,53.8356
"Census Tract 21, Bergen County, New Jersey",21.0,156,493,27,1522,6,0,11,0,1522,2000001.0,1522,69,20,2,216.0413230769231
"Census Tract 21, Essex County, New Jersey",21.0,671,256,124,3155,0,0,7,21,3155,222500.0,3155,35,18,2,25.22146153846154
"Census Tract 21, Mercer County, New Jersey",21.0,1253,132,57,4999,0,119,0,89,4999,87400.0,4999,24,28,1,11.367292307692308
"Census Tract 21.01, Middlesex County, New Jersey",21.01,115,423,79,2283,53,9,9,12,2283,489200.0,2283,88,16,7,53.61036923076924
"Census Tract 21.02, Middlesex County, New Jersey",21.02,42,751,280,3988,0,36,15,78,3988,433700.0,3988,146,16,3,48.32827692307693
"Census Tract 210, Essex County, New Jersey",210.0,107,1427,134,5089,8,190,0,0,5089,461500.0,5089,396,18,6,51.87009230769232
"Census Tract 210, Salem County, New Jersey",210.0,155,147,93,1408,13,82,0,11,1408,193800.0,1408,45,4,2,21.44132307692308
"Census Tract 210.01, Cape May County, New Jersey",210.01,63,347,144,2375,6,0,0,0,1881,320400.0,2375,76,18,1,35.37350769230769
"Census Tract 210.02, Cape May County, New Jersey",210.02,151,610,218,3460,38,0,73,0,3460,281900.0,3460,246,18,6,31.799523076923077
"Census Tract 211, Bergen County, New Jersey",211.0,1136,631,236,6869,12,50,0,91,6856,363900.0,6869,166,20,2,41.928507692307704
"Census Tract 211, Cape May County, New Jersey",211.0,369,1001,279,5492,0,0,0,84,5267,268400.0,5492,259,18,2,31.12483076923077
"Census Tract 211, Essex County, New Jersey",211.0,101,1099,176,4749,72,14,19,28,4749,355200.0,4749,311,18,6,40.23121538461539
"Census Tract 211.01, Salem County, New Jersey",211.01,135,729,365,4879,37,0,0,0,4811,212400.0,4879,253,4,4,24.84152307692308
"Census Tract 211.02, Salem County, New Jersey",211.02,359,480,302,4224,69,0,64,16,4146,220600.0,4224,142,4,2,25.445276923076925
"Census Tract 212, Bergen County, New Jersey",212.0,780,624,171,5947,10,42,0,60,5947,333700.0,5947,146,20,6,38.29478461538462
"Census Tract 212, Essex County, New Jersey",212.0,150,913,84,3643,0,37,10,0,3643,525800.0,3643,240,18,5,58.15081538461539
"Census Tract 212.01, Salem County, New Jersey",212.01,166,378,218,3303,17,25,13,0,3219,204400.0,3303,118,4,4,23.31238461538462
"Census Tract 212.02, Salem County, New Jersey",212.02,119,209,131,2235,35,0,0,0,2235,176900.0,2235,65,4,2,19.92632307692308
"Census Tract 213, Bergen County, New Jersey",213.0,738,445,169,4502,35,0,0,0,4502,315900.0,4502,157,20,6,35.83232307692308
"Census Tract 213, Cape May County, New Jersey",213.0,355,616,281,3943,39,16,56,0,3943,345400.0,3943,264,18,2,38.84618461538462
"Census Tract 213, Essex County, New Jersey",213.0,232,1330,185,6034,89,17,0,9,5602,448500.0,6034,296,18,1,50.71313846153848
"Census Tract 213, Salem County, New Jersey",213.0,152,193,86,1859,0,0,17,8,1430,204200.0,1859,80,4,3,22.66475384615385
"Census Tract 214, Bergen County, New Jersey",214.0,727,501,226,4668,0,16,0,7,4661,343400.0,4668,147,20,6,38.86436923076924
"Census Tract 214, Cape May County, New Jersey",214.0,1183,291,227,3786,54,130,30,76,3786,239900.0,3786,103,18,4,27.428861538461536
"Census Tract 214, Essex County, New Jersey",214.0,232,1796,236,6511,0,117,0,0,6160,440600.0,6511,265,18,5,50.11516923076923
"Census Tract 214, Salem County, New Jersey",214.0,385,274,209,3130,6,0,25,32,3130,151300.0,3130,49,4,1,17.534276923076927
"Census Tract 215, Bergen County, New Jersey",215.0,1188,334,169,4742,0,41,0,24,4742,325000.0,4742,142,20,5,36.92655384615386
"Census Tract 215, Cape May County, New Jersey",215.0,278,160,87,1906,23,0,0,19,1899,215300.0,1906,59,18,7,23.947400000000005
"Census Tract 215, Salem County, New Jersey",215.0,152,157,171,1944,0,19,22,0,1944,152200.0,1944,0,4,3,17.14843076923077
"Census Tract 216, Bergen County, New Jersey",216.0,1277,235,151,4728,0,18,0,36,4728,265400.0,4728,84,20,6,30.478876923076925
"Census Tract 216, Cape May County, New Jersey",216.0,109,645,193,3210,29,9,101,41,3210,424800.0,3210,160,18,7,47.079061538461545
"Census Tract 216, Salem County, New Jersey",216.0,770,363,522,5822,39,0,80,0,5822,158800.0,5822,105,4,5,19.41592307692308
"Census Tract 216.01, Essex County, New Jersey",216.01,29,1387,486,7531,36,72,75,27,7531,472100.0,7531,295,18,2,53.88964615384616
"Census Tract 216.02, Essex County, New Jersey",216.02,157,1652,168,6519,11,0,35,5,6519,713500.0,6519,286,18,2,79.52196923076926
"Census Tract 2167.01, Passaic County, New Jersey",2167.01,100,1123,366,6739,65,0,51,0,6665,358400.0,6739,297,15,2,41.296384615384625
"Census Tract 2167.02, Passaic County, New Jersey",2167.02,196,1128,306,5659,202,24,35,0,5659,337700.0,5659,151,15,7,38.669000000000004
"Census Tract 217, Salem County, New Jersey",217.0,157,286,133,2019,0,0,20,64,2012,174400.0,2019,67,4,7,19.599369230769234
"Census Tract 217.01, Cape May County, New Jersey",217.01,203,354,154,2773,7,0,0,12,2654,288900.0,2773,139,18,1,32.21469230769231
"Census Tract 217.01, Essex County, New Jersey",217.01,256,841,197,3724,28,21,84,7,3724,413900.0,3724,133,18,2,46.12416923076923
"Census Tract 217.02, Cape May County, New Jersey",217.02,140,434,108,2484,25,0,48,0,2472,314200.0,2484,166,18,1,34.86233846153847
"Census Tract 217.02, Essex County, New Jersey",217.02,210,1101,144,4243,31,212,106,0,4189,443500.0,4243,113,18,2,49.52172307692308
"Census Tract 218.01, Essex County, New Jersey",218.01,74,711,129,2698,26,7,6,0,2698,499100.0,2698,156,18,2,54.88624615384615
"Census Tract 218.02, Essex County, New Jersey",218.02,137,737,312,3701,18,8,8,19,3494,460800.0,3701,91,18,2,51.10749230769231
"Census Tract 218.03, Cape May County, New Jersey",218.03,524,322,104,3154,18,50,30,0,3150,197100.0,3154,87,18,2,22.494261538461544
"Census Tract 218.03, Essex County, New Jersey",218.03,107,1135,88,4446,63,34,0,19,4446,468400.0,4446,156,18,2,52.26583076923077
"Census Tract 218.04, Cape May County, New Jersey",218.04,843,345,273,5799,0,53,36,34,5799,173100.0,5799,119,18,1,20.919984615384617
"Census Tract 218.05, Cape May County, New Jersey",218.05,448,508,275,4448,29,12,64,42,4410,245500.0,4448,178,18,1,28.23276923076923
"Census Tract 218.06, Cape May County, New Jersey",218.06,144,210,136,2725,57,169,48,15,2725,234000.0,2725,128,18,1,26.28616923076923
"Census Tract 219, Cape May County, New Jersey",219.0,194,382,147,2058,12,0,4,0,2057,485200.0,2058,140,18,1,53.122184615384626
"Census Tract 219, Salem County, New Jersey",219.0,548,93,59,1561,6,42,0,1,1561,106300.0,1561,6,4,6,12.08746153846154
"Census Tract 22, Bergen County, New Jersey",22.0,407,1402,127,5389,33,131,0,27,5038,453800.0,5389,174,20,7,51.062123076923086
"Census Tract 22, Hudson County, New Jersey",22.0,98,555,29,1573,9,32,8,121,1573,555600.0,1573,85,14,16,60.52504615384616
"Census Tract 22, Mercer County, New Jersey",22.0,991,174,119,5415,11,0,0,121,5415,85400.0,5415,21,28,2,11.28143076923077
"Census Tract 22, Middlesex County, New Jersey",22.0,108,889,211,3679,15,17,16,11,3679,331300.0,3679,101,16,1,37.19289230769231
"Census Tract 22.01, Essex County, New Jersey",22.01,2539,474,360,9075,0,176,0,219,9075,228200.0,9075,203,18,3,28.26761538461538
"Census Tract 22.02, Essex County, New Jersey",22.02,730,253,70,3585,19,94,20,29,3585,216700.0,3585,103,18,5,24.77261538461539
"Census Tract 220, Cape May County, New Jersey",220.0,245,605,216,3529,10,0,164,61,2577,557200.0,3529,114,18,1,61.30732307692308
"Census Tract 220, Salem County, New Jersey",220.0,1155,44,40,2023,5,64,0,37,2023,69400.0,2023,34,4,1,8.342830769230769
"Census Tract 221, Bergen County, New Jersey",221.0,130,1015,122,3970,94,6,119,0,3961,614700.0,3970,189,20,1,67.85583076923076
"Census Tract 221, Salem County, New Jersey",221.0,384,94,36,1347,0,127,24,13,1347,90500.0,1347,28,4,3,10.301984615384617
"Census Tract 221.01, Cape May County, New Jersey",221.01,283,156,22,1713,8,5,58,11,1698,172800.0,1713,28,18,1,19.285230769230775
"Census Tract 221.02, Cape May County, New Jersey",221.02,768,511,235,5738,0,28,64,0,5715,222500.0,5738,172,18,1,26.238430769230767
"Census Tract 222, Bergen County, New Jersey",222.0,171,2249,233,7917,324,0,47,0,7917,608800.0,7917,321,20,1,68.87367692307693
"Census Tract 222.01, Salem County, New Jersey",222.01,168,137,145,1868,2,0,5,0,1868,228700.0,1868,64,4,3,25.36929230769231
"Census Tract 222.02, Salem County, New Jersey",222.02,119,106,72,1131,22,12,6,3,1131,213700.0,1131,48,4,1,23.469876923076928
"Census Tract 2238.01, Passaic County, New Jersey",2238.01,166,360,122,2526,18,77,17,0,2526,318300.0,2526,73,15,6,35.2919076923077
"Census Tract 2238.02, Passaic County, New Jersey",2238.02,257,1517,421,7818,57,48,15,0,7697,408400.0,7818,309,15,6,47.144938461538466
"Census Tract 2239, Passaic County, New Jersey",2239.0,377,43,0,556,0,0,0,0,475,0.0,556,0,15,2,0.23310769230769238
"Census Tract 227, Essex County, New Jersey",227.0,1445,183,99,3045,16,40,0,8,3045,266700.0,3045,49,18,6,30.01669230769231
"Census Tract 228, Essex County, New Jersey",228.0,905,65,108,2231,0,22,0,0,2231,0.0,2231,25,18,11,0.9233384615384617
"Census Tract 229, Essex County, New Jersey",229.0,1281,552,18,4265,0,132,0,121,4265,174000.0,4265,124,18,11,20.523200000000003
"Census Tract 23, Atlantic County, New Jersey",23.0,1048,129,79,2557,0,11,0,0,2557,119600.0,2557,38,21,4,13.942523076923075
"Census Tract 23, Bergen County, New Jersey",23.0,186,1512,349,5828,0,37,11,0,5617,610000.0,5828,237,20,6,68.09549230769233
"Census Tract 23, Essex County, New Jersey",23.0,1004,336,153,4605,0,0,0,34,4605,183600.0,4605,78,18,7,21.609553846153847
"Census Tract 23, Hudson County, New Jersey",23.0,191,747,78,2182,0,157,64,56,2182,506000.0,2182,113,14,16,55.46
"Census Tract 23.01, Middlesex County, New Jersey",23.01,40,613,148,3952,98,89,7,0,3952,345500.0,3952,95,16,4,38.76598461538462
"Census Tract 23.02, Middlesex County, New Jersey",23.02,78,515,214,3682,27,0,0,0,3682,359000.0,3682,56,16,2,40.10298461538462
"Census Tract 230, Essex County, New Jersey",230.0,1296,74,22,2882,0,8,0,19,2743,180100.0,2882,68,18,11,20.569507692307695
"Census Tract 231, Bergen County, New Jersey",231.0,923,505,130,3436,0,139,9,91,3436,258500.0,3436,28,20,6,29.275553846153848
"Census Tract 231, Essex County, New Jersey",231.0,854,176,52,2451,10,8,0,0,2451,263500.0,2451,8,18,11,29.376384615384616
"Census Tract 232, Bergen County, New Jersey",232.0,632,1349,271,6632,44,115,11,0,6632,300900.0,6632,156,20,2,35.122030769230776
"Census Tract 232, Essex County, New Jersey",232.0,1391,48,61,3251,18,0,0,5,3251,216100.0,3251,65,18,3,24.609584615384616
"Census Tract 233.01, Bergen County, New Jersey",233.01,115,428,150,2981,0,0,11,0,2981,355300.0,2981,106,20,5,39.44975384615386
"Census Tract 233.02, Bergen County, New Jersey",233.02,473,1369,345,5015,25,46,0,42,5015,226700.0,5015,125,20,2,26.54481538461539
"Census Tract 234.01, Bergen County, New Jersey",234.01,483,990,102,3857,22,116,11,120,3857,0.0,3857,80,20,6,1.6244307692307693
"Census Tract 234.02, Bergen County, New Jersey",234.02,1203,975,173,6351,70,323,6,120,6226,336500.0,6351,84,20,5,38.82873846153847
"Census Tract 235.01, Bergen County, New Jersey",235.01,624,470,143,3559,35,0,0,21,3343,238600.0,3559,81,20,4,27.109784615384623
